"Data from Steven Cook (steven.cook2@gmail.com), supported by the Emmons Lab, Albert Einstein College of Medicine",,,,
idx,pre,post,sections,type
10792,CEPDR,RICL,1,chemical
10793,CEPDR,RMGR,1,chemical
10794,CEPDR,RMDR,1,chemical
10795,CEPVL,RMDDL,1,chemical
10796,CEPVL,OLLL,1,chemical
10797,FLPL,AVAL,1,chemical
10798,FLPL,syn3,1,chemical
10799,FLPL,AVAL,1,chemical
10800,FLPL,ADEL,2,chemical
10801,FLPL,AVAL,2,chemical
10802,FLPL,ADEL,1,chemical
10803,FLPL,AVAL,1,chemical
10804,FLPR,AVAL,1,chemical
10805,FLPR,syn3,1,chemical
10806,FLPR,ADAL,1,chemical
10807,FLPR,DVA,1,chemical
10808,FLPR,VB01,1,chemical
10809,HSNL,AVFL,2,chemical
10810,HSNL,RIFL,2,chemical
10811,HSNL,RIML,2,chemical
10812,HSNR,RMGR,1,chemical
10813,HSNR,RMDDR,1,chemical
10814,HSNR,PVQR,1,chemical
10815,IL1R,URXR,1,chemical
10816,IL1R,RMDL,1,chemical
10817,PVPL,RIR,1,chemical
10818,PVPL,AVHR,1,chemical
10819,ADFR,RIAR,2,chemical
10820,ADFR,ASHR,2,chemical
10821,AIBL,RIFL,1,chemical
10822,AIBL,RIML,1,chemical
10823,AIBL,ASHL,1,chemical
10824,IL2DL,IL1DL,1,chemical
10825,IL2DL,RIBL,1,chemical
10826,IL2VL,RMEL,1,chemical
10827,OLLR,CEPVR,1,chemical
10828,OLLR,AVEL,1,chemical
10829,OLLR,CEPVR,1,chemical
10830,OLLR,AVEL,1,chemical
10831,PVCR,AVBR,1,chemical
10832,PVCR,AQR,1,chemical
10833,PVCR,PVPR,1,chemical
10834,PVCR,PVCL,1,chemical
10835,PVCR,RID,1,chemical
10836,PVCR,SIBVR,1,chemical
10837,PVPL,AVBR,1,chemical
10838,PVQL,ASKL,1,chemical
10839,PVQL,AIAL,1,chemical
10840,PVQR,AIAR,1,chemical
10841,CEPVL,SMDVR,1,chemical
10842,CEPVL,RIAL,1,chemical
10843,RIAL,SMDVR,1,chemical
10844,RIAL,RIAR,1,chemical
10845,RIAL,RMDL,1,chemical
10846,RIAR,RMDDR,1,chemical
10847,RIAR,RMDL,1,chemical
10848,RIAR,SMDVL,1,chemical
10849,RIAR,SAADR,1,chemical
10850,RIAR,SMDVR,1,chemical
10851,RIBL,AVER,1,chemical
10852,RIBL,URYDL,1,chemical
10853,RIBR,AVEL,1,chemical
10854,RICL,AVAL,1,chemical
10855,RICL,syn3,1,chemical
10856,RICL,SMDVR,1,chemical
10857,RICL,RIML,1,chemical
10858,RICL,RIVR,1,chemical
10859,RIMR,RMDL,1,chemical
10860,RIS,RIBR,1,chemical
10861,RIS,AVEL,1,chemical
10862,RIS,RMDR,1,chemical
10863,RIS,RIBL,1,chemical
10864,SMBDR,RIVL,1,chemical
10865,RIVR,RIAR,1,chemical
10866,RIVR,SMDDL,1,chemical
10867,RMDR,RIMR,1,chemical
10868,RIMR,RMDR,1,chemical
10869,RIMR,RMDR,1,chemical
10870,RMFL,RMDR,1,chemical
10871,RMFL,AVKL,1,chemical
10872,syn6,URXL,1,chemical
10873,syn6,ADAL,1,chemical
10874,RMGR,IL2DR,1,chemical
10875,RMGR,ALNR,1,chemical
10876,SAAVR,RIML,1,chemical
10877,SAAVR,syn3,1,chemical
10878,ADAL,AIBR,1,chemical
10879,ADAL,RIML,1,chemical
10880,ADAL,AIBR,1,chemical
10881,ADAL,RIML,1,chemical
10882,ADAL,AVBR,1,chemical
10883,ADEL,syn3,1,chemical
10884,FLPL,AVDL,1,chemical
10885,FLPL,AVAL,1,chemical
10886,RIFL,AVBL,1,chemical
10887,RIFL,AVJR,1,chemical
10888,RIFL,AVBL,1,chemical
10889,RIFL,PVPL,1,chemical
10890,DB01,dBWML8,2,chemical
10891,DB01,AS01,2,chemical
10892,DB01,VD02,2,chemical
10893,DA02,dBWML7,1,chemical
10894,DA02,dBWMR8,1,chemical
10895,DA02,VD02,1,chemical
10896,DA02,DD01,1,chemical
10897,DA02,DD01,1,chemical
10898,AS04,dBWMR9,1,chemical
10899,AS04,VD02,1,chemical
10900,DD01,dBWML9,1,chemical
10901,AS04,VD03,1,chemical
10902,AS04,dBWMR9,1,chemical
10903,DB02,VD03,1,chemical
10904,DB02,DA03,1,chemical
10905,DB02,DD02,1,chemical
10906,DB02,VD03,1,chemical
10907,DB02,DA03,1,chemical
10908,DB02,VD03,1,chemical
10909,DB02,DA03,1,chemical
10910,d-blue-43,dBWMR13,1,chemical
10911,d-blue-43,dBWMR13,2,chemical
10912,d-blue-43,dBWML14,1,chemical
10913,SAAVR,RIML,1,chemical
10914,SAAVR,syn3,3,chemical
10915,SAAVR,SMDDL,3,chemical
10916,RIML,SAAVR,2,chemical
10917,RIML,SAAVR,5,chemical
10918,RIML,SMDDL,5,chemical
10919,RIML,RIML,5,chemical
10920,SAAVR,syn3,3,chemical
10921,SAAVR,SMDDL,3,chemical
10922,FLPL,AVBR,1,chemical
10923,OLQDL,SIBDL,1,chemical
10924,OLQDL,RMDDL,1,chemical
10925,RMDDR,dBWML2,1,chemical
10926,RMDDR,dBWML2,1,chemical
10927,RMHL,dBWMR4,1,chemical
10928,CEPDR,dBWMR5,1,chemical
10929,CEPDR,dBWMR5,1,chemical
10930,RMER,vBWML4,1,chemical
10931,RMER,dBWML3,1,chemical
10932,RIML,dBWMR5,1,chemical
10933,RIML,RMDL,1,chemical
10934,RMDVR,vBWMR3,1,chemical
10935,RMGR,vBWMR8,1,chemical
10936,RMGR,RMDR,1,chemical
10937,RMGR,vBWMR8,1,chemical
10938,VD01,VA01,2,chemical
10939,VD01,vBWML7,2,chemical
10940,VD01,VB01,2,chemical
10941,R4AL,dglL7,1,chemical
10942,R4AL,R2AL,1,chemical
10943,R2AL,R4AL,3,chemical
10944,R2AL,R4AL,1,chemical
10945,R3AL,R1AL,2,chemical
10946,R3AL,R1AL,3,chemical
10947,R3AL,R1AL,2,chemical
10948,R3BL,R1AL,5,chemical
10949,R5BL,R2AL,1,chemical
10950,R3BL,R1AL,3,chemical
10951,R4AL,R1AL,1,chemical
10952,R1BL,R2AL,1,chemical
10953,R1BL,R1AL,1,chemical
10954,R4AL,R1AL,2,chemical
10955,R4AL,R1BL,1,chemical
10956,R4AL,R2AL,1,chemical
10957,R4AL,R6AL,1,chemical
10958,PLML,R1AL,4,chemical
10959,R4BL,R1AL,1,chemical
10960,R4AL,R6AL,2,chemical
10961,R4AL,R2AL,2,chemical
10962,R2AL,R4AL,1,chemical
10963,R4AL,dglL7,1,chemical
10964,R2AL,R4AL,1,chemical
10965,R4AL,dglL7,5,chemical
10966,R4AL,R2AL,5,chemical
10967,R2AL,R4AL,1,chemical
10968,R2AL,R4AL,4,chemical
10969,R3AL,R2AL,2,chemical
10970,R3AL,R4AL,1,chemical
10971,R3AL,R4AL,1,chemical
10972,R2AL,R4AL,1,chemical
10973,R2AL,R4AL,2,chemical
10974,R2AL,R4AL,2,chemical
10975,R2AL,R4AL,2,chemical
10976,R2AL,R4AL,5,chemical
10977,R1BL,R1AL,2,chemical
10978,R1BL,hyp,2,chemical
10979,R4AL,polL,1,chemical
10980,R4AL,R1AL,1,chemical
10981,R4AL,polL,2,chemical
10982,R4AL,R6AL,1,chemical
10983,R3BL,R1AL,2,chemical
10984,R3BL,R4AL,2,chemical
10985,R2BL,R4AL,2,chemical
10986,R2BL,R1AL,2,chemical
10987,R2BL,R1BL,2,chemical
10988,R2BL,R7AL,2,chemical
10989,R2BL,R3AL,2,chemical
10990,R2BL,R6BL,2,chemical
10991,R2BL,R3AL,1,chemical
10992,R2BL,R6AL,1,chemical
10993,R2BL,R3AL,2,chemical
10994,R2BL,R6AL,2,chemical
10995,R2BL,R3AL,2,chemical
10996,R2BL,R3AL,2,chemical
10997,R2BL,R3AL,1,chemical
10998,R2BL,R3AL,1,chemical
10999,R2BL,R3AL,1,chemical
11000,R2BL,R3AL,1,chemical
11001,R2BL,R3AL,1,chemical
11002,R2BL,R3AL,1,chemical
11003,R3AL,polL,1,chemical
11004,R3AL,polL,1,chemical
11005,R6BL,R3BL,1,chemical
11006,R6BL,R3AL,1,chemical
11007,R5BL,R3AL,1,chemical
11008,R5BL,R3BL,1,chemical
11009,R5BL,R3AL,1,chemical
11010,R5BL,R3AL,1,chemical
11011,R3BL,R3AL,2,chemical
11012,unk4816,R3AL,2,chemical
11013,unk4816,R3AL,1,chemical
11014,unk4816,R3AL,2,chemical
11015,R7AL,R3AL,2,chemical
11016,R7AL,R3AL,2,chemical
11017,R4BL,R3AL,1,chemical
11018,R4BL,R4AL,4,chemical
11019,R4BL,R3AL,4,chemical
11020,R4BL,R3AL,1,chemical
11021,R4BL,R3AL,1,chemical
11022,R4BL,R3AL,1,chemical
11023,R4BL,R3AL,2,chemical
11024,R4BL,R3AL,2,chemical
11025,R3BL,R3AL,1,chemical
11026,R2BL,R3AL,1,chemical
11027,R3BL,R5AL,1,chemical
11028,R3BL,R6AL,1,chemical
11029,R3BL,dglL6,5,chemical
11030,R3BL,R6BL,3,chemical
11031,R3BL,R3AL,3,chemical
11032,R6BL,R3BL,3,chemical
11033,R3BL,dglL6,2,chemical
11034,R3BL,R6BL,2,chemical
11035,R3BL,R5BL,2,chemical
11036,R6BL,R3BL,1,chemical
11037,R6BL,R3BL,5,chemical
11038,R3BL,R3AL,2,chemical
11039,R6BL,R3BL,3,chemical
11040,R6BL,R1BL,3,chemical
11041,R3BL,R6BL,2,chemical
11042,R3BL,R5AL,2,chemical
11043,R6BL,R3BL,1,chemical
11044,R6BL,R5AL,2,chemical
11045,R6BL,R3BL,2,chemical
11046,R6BL,R1BL,1,chemical
11047,R6BL,R3AL,1,chemical
11048,R1BL,R6BL,2,chemical
11049,R1BL,R3BL,2,chemical
11050,R5BL,R2AL,1,chemical
11051,R5AL,R5BL,1,chemical
11052,R5AL,vBWML22,1,chemical
11053,R5BL,polL,1,chemical
11054,R5BL,R5AL,1,chemical
11055,R5BL,R5AL,2,chemical
11056,R5BL,R7AL,2,chemical
11057,R5BL,cdlL,1,chemical
11058,R5AL,R5BL,1,chemical
11059,R5BL,R7AL,1,chemical
11060,R5BL,R5AL,1,chemical
11061,R5BL,cdlL,1,chemical
11062,R5BL,dBWML23,1,chemical
11063,R5BL,R6AL,1,chemical
11064,R5BL,cdlL,2,chemical
11065,R5BL,R7AL,1,chemical
11066,R5BL,dBWML23,1,chemical
11067,R7BL,dglL7,1,chemical
11068,R7BL,R4BL,1,chemical
11069,R3AL,polL,1,chemical
11070,R5AL,R3AL,1,chemical
11071,R5AL,R7AL,1,chemical
11072,R5AL,unk[5094],2,chemical
11073,R5AL,R5BL,1,chemical
11074,R6AL,polL,1,chemical
11075,R5AL,polL,2,chemical
11076,R6AL,unk4843,3,chemical
11077,R6AL,R5AL,3,chemical
11078,R4BL,R3AL,2,chemical
11079,R4AL,R2AL,1,chemical
11080,R4AL,R2AL,2,chemical
11081,R4AL,R6AL,2,chemical
11082,R4AL,R6AL,1,chemical
11083,R4AL,R1AL,1,chemical
11084,R4AL,R6AL,1,chemical
11085,R4AL,R6AL,1,chemical
11086,R4AL,unk4832,1,chemical
11087,R4AL,polL,2,chemical
11088,R4AL,polL,1,chemical
11089,R3BL,R4BL,1,chemical
11090,R4BL,R3shL,1,chemical
11091,R4BL,R3AL,1,chemical
11092,R4BL,R5shL,1,chemical
11093,R4BL,R3AL,1,chemical
11094,R4BL,R1AL,1,chemical
11095,R4BL,R1AL,1,chemical
11096,R7BL,R6AL,2,chemical
11097,R7BL,R1AL,1,chemical
11098,R7BL,R6AL,1,chemical
11099,R7AL,cdlL,1,chemical
11100,R7AL,R6AL,1,chemical
11101,R6AL,R7AL,2,chemical
11102,R6AL,cdlL,2,chemical
11103,R6AL,R5BL,1,chemical
11104,R5BL,R6AL,1,chemical
11105,R6AL,R7AL,1,chemical
11106,R6AL,unk4853,1,chemical
11107,R6AL,R7AL,2,chemical
11108,R6AL,R5AL,2,chemical
11109,R6AL,R5AL,1,chemical
11110,R6AL,R5BL,1,chemical
11111,R6AL,R7AL,1,chemical
11112,R6AL,R7AL,1,chemical
11113,R6AL,R3AL,1,chemical
11114,R6AL,[cdlL/polL/vBWML21],1,chemical
11115,R6AL,R5AL,3,chemical
11116,R6AL,R7AL,3,chemical
11117,R6AL,[cdlL/polL/vBWML21],2,chemical
11118,R6AL,R7AL,2,chemical
11119,R6AL,R5BL,1,chemical
11120,R6AL,R7AL,1,chemical
11121,R7AL,R6AL,1,chemical
11122,R7AL,R7AL,1,chemical
11123,R6AL,R7AL,2,chemical
11124,R6AL,R6AL,2,chemical
11125,R6AL,[cdlL/polL/vBWML21],1,chemical
11126,R6AL,R7AL,1,chemical
11127,unk4860,R6AL,1,chemical
11128,R6AL,unk4860,1,chemical
11129,R6AL,R5AL,1,chemical
11130,R4AL,R6AL,2,chemical
11131,R6AL,R5AL,2,chemical
11132,R6AL,R5AL,6,chemical
11133,R6AL,R7AL,6,chemical
11134,R5AL,R6AL,2,chemical
11135,R6BL,R3AL,1,chemical
11136,R5AL,R6AL,1,chemical
11137,R5AL,R6AL,1,chemical
11138,R5AL,unk4868,1,chemical
11139,R7BL,R7shL,1,chemical
11140,R7BL,PHAL,1,chemical
11141,R7AL,R5BL,2,chemical
11142,R7AL,R5BL,1,chemical
11143,R7AL,dBWML23,1,chemical
11144,R7AL,cdlL,1,chemical
11145,R7AL,grtL,2,chemical
11146,R7BL,dBWML23,2,chemical
11147,R7AL,R7BL,1,chemical
11148,R7AL,grtL,1,chemical
11149,R7AL,grtL,2,chemical
11150,R7BL,R3AL,1,chemical
11151,R7BL,R1AL,1,chemical
11152,R5BL,R7AL,1,chemical
11153,R5BL,R7BL,1,chemical
11154,R5BL,R7AL,1,chemical
11155,R5BL,R7AL,1,chemical
11156,R7AL,R6AL,1,chemical
11157,R7BL,R7AL,1,chemical
11158,R7BL,[cdlL/dgl7L/polL/vBWML21],1,chemical
11159,CP06,vspL,1,chemical
11160,CP06,SPVL,1,chemical
11161,R1AL,dBWML23,2,chemical
11162,R1AL,dglL7,2,chemical
11163,CP06,vspL,4,chemical
11164,CP06,SPVL,4,chemical
11165,R5BL,cdlL,2,chemical
11166,R5BL,R7AL,2,chemical
11167,CP06,SPVL,2,chemical
11168,CP06,vspL,2,chemical
11169,R7BL,dglL7,1,chemical
11170,R7BL,R4BL,1,chemical
11171,R7AL,R5BL,2,chemical
11172,R7AL,polL,2,chemical
11173,R3AL,polL,11,chemical
11174,R3AL,polL,2,chemical
11175,R3AL,polL,3,chemical
11176,R3AL,polL,2,chemical
11177,R3AL,polL,3,chemical
11178,R3AL,polL,2,chemical
11179,R3AL,polL,1,chemical
11180,R3AL,polL,1,chemical
11181,R3AL,cdlL,1,chemical
11182,R3AL,polL,2,chemical
11183,R3AL,polL,2,chemical
11184,R3AL,polL,3,chemical
11185,R3AL,polL,2,chemical
11186,R3AL,polL,4,chemical
11187,R3AL,polL,2,chemical
11188,R3AL,polL,2,chemical
11189,R3AL,polL,1,chemical
11190,R3AL,polL,2,chemical
11191,R4AL,polL,5,chemical
11192,R5AL,polL,1,chemical
11193,R5AL,cdlL,1,chemical
11194,R4AL,cdlL,1,chemical
11195,R4AL,polL,1,chemical
11196,R4AL,cdlL,3,chemical
11197,R4AL,vBWML21,3,chemical
11198,R4AL,R6AL,3,chemical
11199,R4AL,[vBWML21],3,chemical
11200,R6AL,cdlL,1,chemical
11201,R5AL,R5BL,2,chemical
11202,R5AL,vBWML21,2,chemical
11203,R5AL,cdlL,2,chemical
11204,R5BL,dglL6,1,chemical
11205,R5BL,[vBWML21],1,chemical
11206,R5BL,unk4832,1,chemical
11207,R4AL,vBWML21,1,chemical
11208,R7AL,R5BL,1,chemical
11209,R7AL,vBWML21,1,chemical
11210,R5BL,[vBWML22],1,chemical
11211,R5AL,R6AL,1,chemical
11212,R1BL,R1AL,2,chemical
11213,R5BL,cdlL,1,chemical
11214,R7BL,dBWML23,1,chemical
11215,R7BL,dBWML23,3,chemical
11216,R7BL,[dBWML23],1,chemical
11217,R5BL,dglL7,1,chemical
11218,R5BL,R7AL,1,chemical
11219,R5BL,dBWML23,2,chemical
11220,R5BL,cdlL,2,chemical
11221,R5BL,unk[5094],1,chemical
11222,R5BL,dBWML22,1,chemical
11223,R5BL,dBWML22,1,chemical
11224,R5BL,dBWML23,1,chemical
11225,unk5100,grtL,2,chemical
11226,R7AL,grtL,1,chemical
11227,R7AL,grtL,1,chemical
11228,R7AL,grtL,2,chemical
11229,R7AL,grtL,1,chemical
11230,R7AL,grtL,1,chemical
11231,R7BL,dBWML23,2,chemical
11232,R7AL,grtL,1,chemical
11233,R7AL,grtL,1,chemical
11234,R5BL,dBWML22,1,chemical
11235,R5BL,unk[5094],1,chemical
11236,R7AL,grtL,1,chemical
11237,unk5111,dBWML22,1,chemical
11238,R2BL,R3AL,1,chemical
11239,SPsoL,SPVL,1,chemical
11240,SPsoL,SPCL,1,chemical
11241,SPCL,dspL,1,chemical
11242,SPCL,dspL,4,chemical
11243,SPCL,dspL,1,chemical
11244,SPCL,dspL,1,chemical
11245,SPCL,dBWML23,2,chemical
11246,R5BL,[cdlL/dgl7L/polL],1,chemical
11247,R5BL,R5AL,1,chemical
11248,R5BL,[cdlL/dgl7L/polL],1,chemical
11249,R5AL,[cdlL/dgl7L/polL],1,chemical
11250,R5AL,R5BL,1,chemical
11251,SPCL,dspL,1,chemical
11252,unk5161,dglL6,2,chemical
11253,R4BL,R6BL,1,chemical
11254,R4BL,R3AL,1,chemical
11255,R5BL,R4AL,1,chemical
11256,R5BL,R5shL,1,chemical
11257,R4AL,[vBWML21],1,chemical
11258,R7BL,R7AL,2,chemical
11259,R7BL,cdlL,2,chemical
11260,R7BL,polL,2,chemical
11261,PCAL,gecL,1,chemical
11262,PCAL,PCBL,2,chemical
11263,PCAL,gecL,2,chemical
11264,PCAL,PCBL,1,chemical
11265,R4AL,polL,2,chemical
11266,R4AL,cdlL,2,chemical
11267,VB09,[vBWMR21],1,chemical
11268,VB09,male-specific,1,chemical
11269,male-specific,VD10,1,chemical
11270,VA12,VD11,1,chemical
11271,VA12,DD06,1,chemical
11272,VA12,VB09,1,chemical
11273,VB09,DD06,1,chemical
11274,male-specific,PVU,1,chemical
11275,male-specific,male-specific,1,chemical
11276,male-specific,contin18796[PVNR][PVT],1,chemical
11277,PVCR,DB06,2,chemical
11278,PVCR,VB10,2,chemical
11279,VB09,VD11,1,chemical
11280,VB09,male-specific,1,chemical
11281,VD11,DD06,2,chemical
11282,VD11,VB09,2,chemical
11283,VB09,VD11,2,chemical
11284,VB09,DD06,2,chemical
11285,VB06,VD11,1,chemical
11286,VB06,VB09,1,chemical
11287,AVDR,AVAR,1,chemical
11288,AVDR,DA07,1,chemical
11289,AVDR,AVAL,1,chemical
11290,AVBR,AVAL,2,chemical
11291,contin5922[DVB][PVV][PVY],PVDL,1,chemical
11292,contin5922[DVB][PVV][PVY],contin5924[DVB][PVV][PVY],1,chemical
11293,contin5919[CA][Pn],[vBWMR21],1,chemical
11294,contin5919[CA][Pn],mus5945,1,chemical
11295,contin5919[CA][Pn],contin5921[CA][Pn],1,chemical
11296,contin5921[CA][Pn],contin5919[CA][Pn],1,chemical
11297,contin5921[CA][Pn],[vBWMR21],1,chemical
11298,contin5921[CA][Pn],mus5945,1,chemical
11299,DVC,male-specific,1,chemical
11300,DVC,male-specific,1,chemical
11301,male-specific,male-specific,1,chemical
11302,PDER,DVA,1,chemical
11303,AVBR,AVAL,2,chemical
11304,VD11,unk18741,1,chemical
11305,VA12,VD11,2,chemical
11306,VA12,male-specific,2,chemical
11307,VA12,VB09,2,chemical
11308,VA12,DD06,2,chemical
11309,VB09,VA12,2,chemical
11310,VB09,male-specific,2,chemical
11311,VB09,DD06,2,chemical
11312,VB09,[vBWMR21],2,chemical
11313,PVCL,DB06,1,chemical
11314,PVCL,PVCR,1,chemical
11315,AVBL,AS09,1,chemical
11316,contin5921[CA][Pn],male-specific,1,chemical
11317,contin5921[CA][Pn],[vBWMR21],1,chemical
11318,contin5921[CA][Pn],male-specific,4,chemical
11319,contin5921[CA][Pn],[vBWMR21],4,chemical
11320,male-specific,male-specific,2,chemical
11321,AVG,PQR,3,chemical
11322,AVG,[PVNL],3,chemical
11323,male-specific,AVG,1,chemical
11324,male-specific,male-specific,1,chemical
11325,AVAL,AS09,1,chemical
11326,AVAL,VA10,1,chemical
11327,AVAR,AVAL,3,chemical
11328,AVAR,AS09,3,chemical
11329,AVAR,VA10,3,chemical
11330,VD11,male-specific,1,chemical
11331,VD11,[vBWMR21],1,chemical
11332,VD11,[vBWMR21],1,chemical
11333,VD11,[vBWMR21],1,chemical
11334,male-specific,[vBWMR21],1,chemical
11335,male-specific,[vBWMR21],1,chemical
11336,contin5934[AVF][AVH][AVJ][PVN],AVAR,1,chemical
11337,contin5934[AVF][AVH][AVJ][PVN],AVDL,1,chemical
11338,male-specific,VD11,3,chemical
11339,male-specific,DD06,3,chemical
11340,male-specific,[vBWMR21],1,chemical
11341,male-specific,VD11,1,chemical
11342,contin5919[CA][Pn],[vBWMR21],1,chemical
11343,contin5919[CA][Pn],[vBWMR21],1,chemical
11344,contin5919[CA][Pn],male-specific,1,chemical
11345,contin5919[CA][Pn],vBWMR19,1,chemical
11346,contin5919[CA][Pn],male-specific,1,chemical
11347,contin5924[DVB][PVV][PVY],AVG,2,chemical
11348,contin5924[DVB][PVV][PVY],PVU,2,chemical
11349,male-specific,PQR,1,chemical
11350,male-specific,male-specific,1,chemical
11351,PVCR,AVAR,1,chemical
11352,male-specific,[vBWMR21],2,chemical
11353,male-specific,VD11,2,chemical
11354,male-specific,contin5919[CA][Pn],2,chemical
11355,male-specific,vBWMR19,2,chemical
11356,male-specific,[vBWMR21],2,chemical
11357,male-specific,contin5919[CA][Pn],1,chemical
11358,male-specific,[vBWMR21],1,chemical
11359,male-specific,male-specific,2,chemical
11360,male-specific,contin5921[CA][Pn],2,chemical
11361,male-specific,male-specific,2,chemical
11362,[AVL],male-specific,1,chemical
11363,[AVL],DVB,1,chemical
11364,male-specific,unk5962,1,chemical
11365,PDEL,unk5952,1,chemical
11366,PDEL,AVKL,1,chemical
11367,AVAL,AS09,4,chemical
11368,AVAL,VA10,4,chemical
11369,AVAL,AS09,1,chemical
11370,AVAL,VA10,1,chemical
11371,VB09,VA12,1,chemical
11372,VB09,vBWMR21,1,chemical
11373,VD11,male-specific,1,chemical
11374,VD11,[vBWMR21],1,chemical
11375,VD11,[vBWMR21],1,chemical
11376,AVAL,AS09,1,chemical
11377,AVAL,AVAR,1,chemical
11378,AVAL,VA10,1,chemical
11379,AVAR,VA10,5,chemical
11380,AVAR,AS09,5,chemical
11381,AVAR,VA10,1,chemical
11382,AVAR,AS09,1,chemical
11383,male-specific,male-specific,2,chemical
11384,male-specific,male-specific,1,chemical
11385,male-specific,[PVQR],1,chemical
11386,male-specific,[vBWMR21],2,chemical
11387,male-specific,male-specific,2,chemical
11388,male-specific,male-specific,2,chemical
11389,male-specific,male-specific,2,chemical
11390,contin5915[CA][Pn],vBWMR19,2,chemical
11391,contin5915[CA][Pn],contin5919[CA][Pn],2,chemical
11392,contin5915[CA][Pn],vBWMR21,2,chemical
11393,contin5915[CA][Pn],contin5919[CA][Pn],2,chemical
11394,male-specific,VD10,2,chemical
11395,male-specific,male-specific,2,chemical
11396,contin5927[AVF][AVH][AVJ][PVW],contin5934[AVF][AVH][AVJ][PVN],1,chemical
11397,contin5927[AVF][AVH][AVJ][PVW],PVDL,1,chemical
11398,AVDR,AVAR,1,chemical
11399,AVDR,AS09,1,chemical
11400,AVDR,AVAL,1,chemical
11401,VA12,DD05,2,chemical
11402,VA12,DD06,2,chemical
11403,VA12,VD10,2,chemical
11404,VA12,DD05,2,chemical
11405,AVAR,VA10,1,chemical
11406,AVAR,AS09,1,chemical
11407,VB09,DD06,2,chemical
11408,VB09,[vBWMR21],2,chemical
11409,VB09,DD06,1,chemical
11410,VB09,[vBWMR21],1,chemical
11411,VB09,DD06,2,chemical
11412,VB09,[vBWMR21],2,chemical
11413,PDER,DVA,3,chemical
11414,PDER,AVKL,3,chemical
11415,PVR,DA08,2,chemical
11416,PVR,DB06,2,chemical
11417,AVAL,AS09,4,chemical
11418,AVAL,DA07,4,chemical
11419,AVAL,VA10,4,chemical
11420,AVAL,unk5986,4,chemical
11421,AVDL,AVAR,3,chemical
11422,AVDL,DA07,3,chemical
11423,AVDL,AVAL,3,chemical
11424,male-specific,male-specific,1,chemical
11425,male-specific,VD10,1,chemical
11426,male-specific,vBWMR21,2,chemical
11427,male-specific,unk5991,2,chemical
11428,male-specific,DD05,2,chemical
11429,VA12,VD10,2,chemical
11430,VA12,male-specific,2,chemical
11431,VA12,DD05,2,chemical
11432,male-specific,male-specific,4,chemical
11433,male-specific,VD10,4,chemical
11434,[PVNL],contin5924[DVB][PVV][PVY],1,chemical
11435,[PVNL],AVG,1,chemical
11436,AVG,male-specific,1,chemical
11437,AVG,male-specific,1,chemical
11438,male-specific,male-specific,2,chemical
11439,male-specific,DD05,2,chemical
11440,male-specific,male-specific,2,chemical
11441,PVCL,VB10,2,chemical
11442,PVCL,DB06,2,chemical
11443,male-specific,PQR,1,chemical
11444,male-specific,AVBR,1,chemical
11445,VB09,VD10,1,chemical
11446,VB09,DD05,1,chemical
11447,VB09,unk5998,1,chemical
11448,VD10,male-specific,3,chemical
11449,VD10,DD05,3,chemical
11450,VD10,unk5998,3,chemical
11451,VD10,VB09,3,chemical
11452,male-specific,male-specific,1,chemical
11453,male-specific,VD10,1,chemical
11454,male-specific,male-specific,2,chemical
11455,male-specific,VD10,2,chemical
11456,male-specific,male-specific,1,chemical
11457,male-specific,VD10,1,chemical
11458,male-specific,male-specific,1,chemical
11459,male-specific,male-specific,1,chemical
11460,male-specific,male-specific,1,chemical
11461,male-specific,male-specific,1,chemical
11462,unk5963,DD05,2,chemical
11463,unk5963,male-specific,2,chemical
11464,DVB,male-specific,2,chemical
11465,DVB,male-specific,1,chemical
11466,DVC,male-specific,1,chemical
11467,DVA,DB06,1,chemical
11468,DVA,unk5952,1,chemical
11469,VB09,VA12,1,chemical
11470,VB09,vBWMR21,1,chemical
11471,VA12,vBWMR21,1,chemical
11472,VA12,VB09,1,chemical
11473,VB09,VD10,1,chemical
11474,VB09,male-specific,1,chemical
11475,VA12,VD10,1,chemical
11476,VB09,VD10,1,chemical
11477,VB09,vBWMR21,1,chemical
11478,PQR,AVAR,4,chemical
11479,PQR,DA08,4,chemical
11480,PQR,AVAL,4,chemical
11481,male-specific,VD10,1,chemical
11482,male-specific,[vBWMR19],1,chemical
11483,male-specific,VA12,1,chemical
11484,VA12,male-specific,1,chemical
11485,VA12,[vBWMR19],1,chemical
11486,VD10,male-specific,1,chemical
11487,VD10,[dglR1],1,chemical
11488,male-specific,[vBWMR21],1,chemical
11489,VD10,[dglR1],1,chemical
11490,DVB,male-specific,1,chemical
11491,DVB,[AVL],1,chemical
11492,DVB,male-specific,1,chemical
11493,DVB,male-specific,1,chemical
11494,male-specific,DVC,2,chemical
11495,PDEL,PVCL,1,chemical
11496,PDEL,DVA,1,chemical
11497,VB06,VB07,1,chemical
11498,VB06,unk6001,1,chemical
11499,male-specific,AVAR,1,chemical
11500,male-specific,AVAL,1,chemical
11501,male-specific,AVAR,2,chemical
11502,male-specific,AVAL,2,chemical
11503,male-specific,male-specific,1,chemical
11504,male-specific,male-specific,1,chemical
11505,male-specific,vBWMR21,1,chemical
11506,male-specific,[vBWMR21],1,chemical
11507,male-specific,PVDL,1,chemical
11508,male-specific,male-specific,1,chemical
11509,male-specific,AVAR,3,chemical
